cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,intinc,ilndom,ilnfor,ils,ichbal,isc,itrade,ifrepo,IOTHII
"4465","13627","728948","1825367","Midstates Bank, National Association","Council Bluffs","IA","51503","12/31/2014","2/18/2015","N","1851 Madison Ave., Suite 17","MIDSTATES BANCSHARES, INC.","6","0","0","2","1","Pottawattamie","36540","Omaha-Council Bluffs, NE-IA","1/1/1913","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Chicago","Western","Western","www.midstatesbank.com","14998","11506","","0","22","3342","0","2","126"
"9737","14221","806958","1125580","Midwest Bank","Detroit Lakes","MN","56501","12/31/2014","2/18/2015","NM","613 Highway 10 East","MIDWEST BANK GROUP, INC.","7","0","0","4","1","Becker","","","6/1/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","http://www.midwestbank.net","15302","14860","","0","37","385","0","0","20"
"13255","15702","669555","1064652","Midwest Bank National Association","Pierce","NE","68767","12/31/2014","2/18/2015","N","114 W Main Street","MIDWEST BANC HOLDING CO.","9","0","0","2","0","Pierce","","","1/1/1882","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","www.midwestbank.com","25045","21616","","0","368","2891","0","0","170"
"3711","13691","709143","3356632","Midwest Bank of Western Illinois","Monmouth","IL","61462","12/31/2014","2/18/2015","SM","200 East Broadway","WESTERN ILLINOIS BANCSHARES, INC.","8","0","0","2","0","Warren","","","9/9/1870","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","http://www.mbwi.com","14708","11597","","0","41","2958","0","25","87"
"1058","0","657459","1094556","Midwest BankCentre","Lemay","MO","63125","12/31/2014","2/18/2015","SM","2191 Lemay Ferry Road","STUPP BROS., INC.","7","0","0","4","0","Saint Louis","41180","St. Louis, MO-IL","3/1/1906","1/1/1934","3/21/2008","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","www.midwestbankcentre.com","35965","30335","","0","60","5372","0","0","198"
"19628","15482","607333","1205585","Midwest Community Bank","Freeport","IL","61032","12/31/2014","2/18/2015","NM","510 Park Crest Drive","FREEPORT BANCSHARES, INC.","3","0","0","4","1","Stephenson","","","8/22/1966","8/22/1966","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","www.mwbonline.com","8402","8376","","0","20","1","0","1","4"
"10925","0","528858","4236179","Midwest Community Bank","Plainville","KS","67663","12/31/2014","2/18/2015","NM","201 South Main Street","PALCO BANKSHARES, INC.","2","0","0","2","0","Rooks","","","7/28/1928","1/1/1934","7/24/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","http://www.mwcb.com","2574","1742","","12","2","800","0","0","18"
"4432","12423","203043","0","Midwest Heritage Bank, FSB","West Des Moines","IA","50265","12/31/2014","2/18/2015","SA","3580 Ep True Parkway, # 100","","8","0","0","8","0","Polk","19780","Des Moines-West Des Moines, IA","4/1/1930","2/9/1995","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","http://www.mhbank.com","6485","5805","","0","85","561","0","0","34"
"25849","13812","977250","1142309","Midwest Independent Bank","Jefferson City","MO","65101","12/31/2014","2/18/2015","SM","910 Weathered Rock Road","MIDWEST INDEPENDENT BANCSHARES, INC.","2","0","1","7","0","Cole","27620","Jefferson City, MO","1/7/1985","1/7/1985","12/31/2011","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","www.mibanc.com","6323","5035","","0","299","799","0","143","47"
"8889","0","691958","3595020","Midwest Regional Bank","Festus","MO","63028","12/31/2014","2/18/2015","NM","363 Festus Centre Drive","MIDWEST REGIONAL BANCORP, INC.","5","0","0","4","0","Jefferson","41180","St. Louis, MO-IL","6/13/1894","1/1/1934","8/17/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","www.mwrbank.com","12381","12172","","0","39","134","0","23","13"
"14843","10044","836843","1245228","MidWestOne Bank","Iowa City","IA","52240","12/31/2014","2/18/2015","NM","102 South Clinton Street","MIDWESTONE FINANCIAL GROUP, INC.","26","0","0","4","0","Johnson","26980","Iowa City, IA","10/15/1934","11/1/1934","9/3/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","http://www.midwestone.com","64626","50241","","0","38","14098","0","8","241"
"28186","1090","757779","0","Mifflin County Savings Bank","Lewistown","PA","17044","12/31/2014","2/18/2015","SB","19 North Brown Street","","6","0","0","6","0","Mifflin","","","1/1/1923","5/21/1956","7/2/2009","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","http://www.mcs-bank.com","5145","4525","","0","58","525","0","0","37"
"10685","9706","779016","1137042","Mifflinburg Bank and Trust Company","Mifflinburg","PA","17844","12/31/2014","2/18/2015","NM","250 East Chestnut Street","MIFFLINBURG BANCORP, INC.","7","0","0","4","0","Union","","","1/1/1872","1/1/1934","6/6/2007","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","www.mbtc.com","12717","10848","","0","236","1554","0","4","75"
"58502","0","3540310","0","MileStone Bank","Doylestown","PA","18901","12/31/2014","2/18/2015","NM","1980 S Easton Rd, Suite 110","","1","0","0","4","0","Bucks","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","11/7/2007","11/7/2007","10/7/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","www.milestonebank.com","9908","9223","","0","26","589","0","8","62"
"30152","4853","994770","0","Milford Building and Loan Association","Milford","IL","60953","12/31/2014","2/18/2015","SB","131 East Jones St.","","1","0","0","5","0","Iroquois","","","1/1/1883","9/5/1961","4/1/2013","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","","933","871","","0","61","1","0","0","0"
"29835","4167","227777","0","Milford Federal Savings and Loan Association","Milford","MA","1757","12/31/2014","2/18/2015","SA","246 Main St","","4","0","1","5","0","Worcester","49340","Worcester, MA-CT","1/1/1937","1/7/1938","7/21/2011","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","www.milfordfederal.com","10472","9918","","0","38","516","0","0","0"
"2616","0","881900","0","Millbury National Bank","Millbury","MA","1527","12/31/2014","2/18/2015","N","18 Main Street","","2","0","0","4","0","Worcester","49340","Worcester, MA-CT","11/15/1933","1/1/1934","12/31/2014","Stock","0","0","OCC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","www.mnbonline.com","3651","3387","","0","1","247","0","12","4"
"21920","12919","949305","0","Millbury Savings Bank","Millbury","MA","1527","12/31/2014","2/18/2015","SB","109 Elm Street","","2","0","0","4","0","Worcester","49340","Worcester, MA-CT","4/10/1854","1/29/1975","1/13/2015","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","www.millburysavings.com","7138","6213","","0","10","890","0","4","21"
"15873","0","895448","1143454","Milledgeville State Bank","Milledgeville","IL","61051","12/31/2014","2/18/2015","NM","451 North Main Street","MILLEDGEVILLE BANCORP, INC.","1","0","0","2","1","Carroll","","","1/2/1942","1/2/1942","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","http://www.milledgevillebank.com","4362","3252","","0","24","1078","0","0","8"
"58348","0","3547896","3547887","Millennium Bank","Des Plaines","IL","60016","12/31/2014","2/18/2015","NM","2077 Miner Street","MILLENNIUM BANCORP, INC.","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","7/2/2007","7/2/2007","9/7/2010","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","www.milbnk.com","2369","2350","","0","19","0","0","0","0"
"58466","0","3462654","4586007","Millennium Bank","Junction City","KS","66441","12/31/2014","2/18/2015","NM","121 N. Washington St.","MILLENNIUM BANCSHARES, INC.","1","0","0","4","1","Geary","","","1/16/2007","1/16/2007","2/22/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","www.millenniumbankjc.com","1517","1504","","0","0","5","0","5","3"
"30022","4566","793571","0","Millington Savings Bank","Millington","NJ","7946","12/31/2014","2/18/2015","SB","1902 Long Hill Road","","5","0","0","5","0","Morris","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1911","12/23/1957","1/1/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","www.millingtonsb.com","11991","10094","","0","58","1755","0","0","84"
"15669","0","522753","1103999","Mills County State Bank","Goldthwaite","TX","76844","12/31/2014","2/18/2015","NM","1017 Parker Street","GOLDTHWAITE BANCSHARES, INC.","5","0","0","2","1","Mills","","","11/24/1908","6/20/1939","9/13/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.mcsbtexas.com","9592","7011","","0","36","2541","0","0","4"
"30183","4903","814476","0","Millville Savings and Loan Association","Millville","NJ","8332","12/31/2014","2/18/2015","SA","One Savings Place","","2","0","0","7","0","Cumberland","47220","Vineland-Bridgeton, NJ","12/1/1941","3/17/1942","5/4/2012","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","www.millvillesavings.com","3975","1903","","0","103","1969","0","0","0"
"28637","2007","123075","0","Milton Savings Bank","Milton","PA","17847","12/31/2014","2/18/2015","SA","80 Broadway","","1","0","0","5","0","Northumberland","","","1/1/1920","3/28/1972","7/21/2011","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","www.miltonsavingsbank.com","2673","2338","","0","105","224","0","1","5"
"5439","0","456054","2540283","Minden Exchange Bank & Trust Company","Minden","NE","68959","12/31/2014","2/18/2015","NM","448 North Minden Avenue","ARMSTRONG FINANCIAL CO.","1","0","0","2","0","Kearney","","","9/1/1883","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","www.mindenexchange.com","4590","3284","","0","23","1283","0","0","0"
"28868","2523","279","3619720","Mineola Community Bank, S.S.B.","Mineola","TX","75773","12/31/2014","2/18/2015","SB","215 West Broad","MINEOLA COMMUNITY MUTUAL HOLDING COMPANY","4","0","0","5","0","Wood","","","4/1/1934","10/25/1934","6/4/2009","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","http://www.mineolacb.com","7275","5996","","0","39","1206","0","7","27"
"9933","0","294153","0","Miner County Bank","Howard","SD","57349","12/31/2014","2/18/2015","NM","217 South Main Street","","2","0","0","2","1","Miner","","","5/3/1926","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","www.minercountybank.com","1393","1003","","0","20","366","0","0","4"
"13018","0","913436","0","Miners & Merchants Bank","Thomas","WV","26292","12/31/2014","2/18/2015","NM","172 East Ave","","3","0","1","7","0","Tucker","","","6/10/1902","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","https://www.minersandmerchantsbank.com","1565","1015","","0","26","522","0","2","0"
"15145","0","235017","1247718","Miners Bank","Minersville","PA","17954","12/31/2014","2/18/2015","NM","437 Dowdentown Road","PHOENIX BANCORP, INC.","4","0","0","4","0","Schuylkill","","","5/1/1935","5/16/1935","1/11/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","www.theminersbank.com","5814","5545","","0","11","257","0","1","0"
"23989","0","711520","0","Miners Exchange Bank","Coeburn","VA","24230","12/31/2014","2/18/2015","SM","483 Front Street","","7","0","1","8","0","Wise","","","7/8/1982","7/8/1982","3/31/2006","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","www.mymeb.com","5104","4537","","0","31","523","0","9","4"
"58818","0","3686928","1206546","Minnesota Bank & Trust","Edina","MN","55435","12/31/2014","2/18/2015","NM","7701 France Avenue South","HEARTLAND FINANCIAL USA, INC.","1","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","4/15/2008","4/15/2008","4/16/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","http://www.mnbankandtrust.com","5877","4627","","0","1","1237","0","11","1"
"26755","13707","821559","0","Minnesota First Credit and Savings, Incorporated","Rochester","MN","55901","12/31/2014","2/18/2015","NM","1932 Viking Drive Northwest","","4","0","0","5","0","Olmsted","40340","Rochester, MN","1/1/1956","8/7/1986","12/14/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","www.minnesota-first.com","2171","2168","","0","3","0","0","0","0"
"23986","0","157650","1125245","MINNESOTA LAKES BANK","Delano","MN","55328","12/31/2014","2/18/2015","SM","710 Babcock Boulevard","WILCOX BANCSHARES, INC.","2","0","0","7","1","Wright","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/24/1982","6/24/1982","9/12/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","www.mnlakesbank.com","974","680","","0","6","279","0","0","9"
"5249","10290","799751","1246364","Minnesota National Bank","Sauk Centre","MN","56378","12/31/2014","2/18/2015","N","Main And Sinclair Lewis","MINNESOTA NATIONAL BANK RETIREMENT SAVINGS AND EMPLOYEE STOCK OWNERSHIP PLAN & TRUST","4","0","0","4","1","Stearns","41060","St. Cloud, MN","9/11/1902","1/1/1934","3/22/2008","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","http://www.mn-bank.com","7276","6226","","0","66","949","0","0","35"
