cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,lnreres,LNRERSFM,LNRERSF2,lnreloc,LNRERSF1
"22600","0","481159","1130810","Valley Bank of Commerce","Roswell","NM","88202","12/31/2014","2/18/2015","NM","217 West 2nd Street","COMMERCE BANCSHARES OF ROSWELL, INC.","3","0","0","2","1","Chaves","","","2/1/1978","2/1/1978","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","www.valleybankofcommerce.com","2667","2667","0","0","0"
"1980","11420","473257","4404277","Valley Bank of Kalispell","Kalispell","MT","59901","12/31/2014","2/18/2015","NM","41 3rd Street West","KING KALISPELL, LLC","2","0","0","7","0","Flathead","","","7/1/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","www.valleybankmt.com","14863","9270","2889","2704","6119"
"57933","0","3370357","0","Valley Bank of Nevada","North Las Vegas","NV","89031","12/31/2014","2/18/2015","NM","6385 Simmons Street","","1","0","0","4","0","Clark","29820","Las Vegas-Henderson-Paradise, NV","8/1/2005","8/1/2005","4/6/2011","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","West","www.valleybanknv.com","2824","1628","0","1196","0"
"24966","10207","624956","1141580","Valley Bank of Ronan","Ronan","MT","59864","12/31/2014","2/18/2015","SM","63659 Us Highway 93 South","VALLEY HOLDING COMPANY","5","0","0","8","0","Lake","","","2/21/1984","2/21/1984","3/31/2006","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","www.valleybankronan.com","10490","8773","798","919","5699"
"34156","14783","2446152","3139424","Valley Business Bank","Visalia","CA","93291","12/31/2014","2/18/2015","NM","701 West Main Street","VALLEY COMMERCE BANCORP","5","0","0","4","0","Tulare","47300","Visalia-Porterville, CA","4/8/1996","4/8/1996","1/19/2011","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","www.valleybusinessbank.net","11200","8372","0","2828","8372"
"28555","1834","320070","0","Valley Central Bank","Reading","OH","45215","12/31/2014","2/18/2015","SB","115 West Benson Street","","1","0","0","4","0","Hamilton","17140","Cincinnati, OH-KY-IN","1/1/1884","10/9/1957","5/23/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","http://www.valleycentral.org","42267","40829","507","931","6915"
"34689","0","2723068","0","Valley Community Bank","Pleasanton","CA","94566","12/31/2014","2/18/2015","NM","465 Main Street","","5","0","0","4","0","Alameda","41860","San Francisco-Oakland-Hayward, CA","8/10/1998","8/10/1998","1/14/2014","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","http://www.vcb-ca.com","18443","1908","7296","9239","147"
"9947","0","300157","1122468","Valley Exchange Bank","Lennox","SD","57039","12/31/2014","2/18/2015","NM","214 S Main St.","LINCOLN INVESTMENT COMPANY","2","0","0","2","0","Lincoln","43620","Sioux Falls, SD","1/1/1883","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","","1392","1258","66","68","0"
"58084","0","3391606","0","Valley Green Bank","Philadelphia","PA","19119","12/31/2014","2/18/2015","NM","7226 Germantown Avenue","","5","0","0","4","0","Philadelphia","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","11/17/2005","11/17/2005","12/31/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","www.valleygreenbank.com","157468","122566","7975","26927","18804"
"19245","12306","962854","0","Valley National Bank","Espanola","NM","87532","12/31/2014","2/18/2015","N","333 Riverside Drive","","1","0","0","7","0","Rio Arriba","","","9/28/1964","9/28/1964","1/16/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","http://www.vnbnm.com","10247","9915","332","0","0"
"9396","13550","229801","1048773","Valley National Bank","Passaic","NJ","7055","12/31/2014","2/18/2015","N","615 Main Avenue","VALLEY NATIONAL BANCORP","233","0","1","4","0","Passaic","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1927","1/1/1934","11/1/2014","Stock","0","1","OCC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","valleynationalbank.com","3090251","2564285","68326","457640","179593"
"23737","10350","347956","1951891","Valley National Bank","Tulsa","OK","74137","12/31/2014","2/18/2015","N","4812 East 81st Street","TULSA VALLEY BANCSHARES CORPORATION","11","0","0","4","0","Tulsa","46140","Tulsa, OK","2/16/1982","2/16/1982","3/7/2014","Stock","0","0","OCC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","http://www.bankvnb.com","49925","43860","1852","4213","13914"
"11409","0","1008955","2161437","Valley Premier Bank","Hawley","MN","56549","12/31/2014","2/18/2015","NM","416 Sixth Street","STATE BANK OF HAWLEY EMPLOYEE STOCK OWNERSHIP PLAN & TRUST","2","0","0","4","1","Clay","22020","Fargo, ND-MN","8/1/1892","1/1/1934","11/17/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","http://www.VALLEYPREMIERBANK.com","15860","13360","1617","883","0"
"58828","0","3885123","0","Valley Republic Bank","Bakersfield","CA","93309","12/31/2014","2/18/2015","NM","5000 California Ave, # 110","","1","0","0","4","0","Kern","12540","Bakersfield, CA","2/2/2009","2/2/2009","1/22/2010","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","http://www.valleyrepublicbank.com","30747","27682","210","2855","3635"
"26021","15710","595337","1493609","Valley State Bank","Russellville","AL","35653","12/31/2014","2/18/2015","NM","15565 Highway 43 Bypass","VALLEY BANCSHARES, INC.","4","0","0","8","0","Franklin","","","4/1/1985","4/1/1985","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","www.valleystate.com","21366","20355","113","898","12525"
"19631","0","339951","1050712","Valley View State Bank","Overland Park","KS","66212","12/31/2014","2/18/2015","NM","7500 W. Ninety-Fifth Street","VALLEY VIEW BANCSHARES, INC.","10","0","1","4","0","Johnson","28140","Kansas City, MO-KS","9/10/1966","9/10/1966","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","http://WWW.VALLEYVIEWBANK.COM","23121","14857","1380","6884","2948"
"57841","53354","3267738","3447400","Valliance Bank","Oklahoma City","OK","73118","12/31/2014","2/18/2015","NM","1601 N. W. Expressway","VALLIANCE FINANCIAL CORP.","3","0","1","4","1","Oklahoma","36420","Oklahoma City, OK","10/20/2004","10/20/2004","7/20/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","http://www.vbank.com","22905","19447","2953","505","4060"
"19700","0","964157","2490520","ValueBank Texas","Corpus Christi","TX","78408","12/31/2014","2/18/2015","NM","3649 Leopard Street","FIRST INTERNATIONAL BANCSHARES, INC.","10","0","0","4","0","Nueces","18580","Corpus Christi, TX","4/27/1967","5/11/1967","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","www.valuebanktexas.com","27327","26983","22","322","2886"
"29495","3551","380878","0","Van Wert Federal Savings Bank","Van Wert","OH","45891","12/31/2014","2/18/2015","SA","976 South Shannon Street","","1","0","0","5","0","Van Wert","","","1/1/1889","2/27/1936","11/2/2012","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","www.vanwertfederal.com","56440","55822","618","0","18491"
"9733","0","58355","4203425","Vantage Bank","Kent","MN","56553","12/31/2014","2/18/2015","NM","202 Main St","MINNDAK BANCSHARES, INC.","1","0","0","2","1","Wilkin","","","7/14/1902","1/1/1934","11/30/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","www.vantagebankmn.com","3714","2752","554","408","472"
"58375","0","3488869","4169549","Vantage Bank of Alabama","Albertville","AL","35950","12/31/2014","2/18/2015","NM","407 North Broad Street","VANTAGE BANCSHARES, INC.","2","0","0","4","0","Marshall","","","11/6/2006","11/6/2006","5/2/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","www.vantagebankal.com","17616","14509","523","2584","2335"
"3405","12836","26765","3551080","Vantage Bank Texas","San Antonio","TX","78216","12/31/2014","2/18/2015","SM","45 Ne Loop 410","VANTAGE BANCORP, INC.","7","0","0","4","0","Bexar","41700","San Antonio-New Braunfels, TX","11/6/1923","1/1/1934","10/1/2014","Stock","0","0","FED","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","http://www.vantagebank.com","25117","24248","95","774","6268"
"2993","10478","933957","1027004","Vectra Bank Colorado, National Association","Farmington","NM","87401","12/31/2014","2/18/2015","N","2000 East 20th Street","ZIONS BANCORPORATION","38","1","1","4","0","San Juan","22140","Farmington, NM","9/6/1905","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","SAN FRANCISCO","Denver","Kansas City","Western","West","http://www.VectraBank.com","682914","298691","19389","364834","214720"
"57249","0","3049699","3049680","Venture Bank","Bloomington","MN","55435","12/31/2014","2/18/2015","NM","4470 W 78th St Circle, # 100","VENTURE BANCSHARES, INC.","3","0","0","4","1","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","11/26/2001","11/26/2001","7/23/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","WWW.VENTUREBANKONLINE.COM","36634","16925","9345","10364","8783"
"9747","0","804150","2206842","Vergas State Bank","Vergas","MN","56587","12/31/2014","2/18/2015","NM","106 East Main Street","VERGAS BANCORPORATION, INC.","1","0","0","7","0","Otter Tail","","","9/1/1909","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","http://www.vergasstatebank.com","5421","5169","252","0","0"
"57665","0","3221468","3437474","Veritex Community Bank","Dallas","TX","75225","12/31/2014","2/18/2015","SM","8214 Westchester Drive","WCM HOLDINGS, INC.","9","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","1/23/2004","1/23/2004","12/1/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.veritexbank.com","114647","108166","3881","2600","72668"
"17841","11572","754536","1141898","Vermilion Bank & Trust Company","Kaplan","LA","70548","12/31/2014","2/18/2015","NM","420 N Cushing Ave","VERMILION BANCSHARES CORPORATION","3","0","0","8","1","Vermilion","29180","Lafayette, LA","3/8/1958","3/8/1958","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","http://www.vermilionbank.com","19653","19587","66","0","19587"
"11667","15448","666844","1398991","Vermilion Valley Bank","Piper City","IL","60959","12/31/2014","2/18/2015","NM","4 East Peoria","PIPER BANKSHARES, INC.","5","0","0","2","1","Ford","16580","Champaign-Urbana, IL","7/25/1913","1/1/1934","5/31/2007","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","www.vermilionvalleybank.com","13291","13061","230","0","295"
"10214","15483","208057","1128581","Vermillion State Bank","Vermillion","MN","55085","12/31/2014","2/18/2015","NM","107 E Main St.","VERMILLION BANCSHARES, INC.","6","0","0","4","1","Dakota","33460","Minneapolis-St. Paul-Bloomington, MN-WI","8/10/1918","1/1/1934","4/19/2011","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","WWW.VERMILLIONBANK.COM","50936","40176","8107","2653","5969"
"16585","0","187648","0","Vermont State Bank","Vermont","IL","61484","12/31/2014","2/18/2015","NM","106 North Main Street","","1","0","0","6","1","Fulton","","","6/9/1947","6/9/1947","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","","7748","7546","202","0","0"
"28703","2186","402873","0","Versailles Savings and Loan Company","Versailles","OH","45380","12/31/2014","2/18/2015","SA","10413 Kley Road","","1","0","0","5","0","Darke","","","12/13/1887","3/25/1985","5/19/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","www.versaillessavingsbank.com","29890","28803","1087","0","3712"
"21463","11867","728452","2516587","Verus Bank","Derby","KS","67037","12/31/2014","2/18/2015","SM","1033 North Buckner Street","FIRST TEAM RESOURCES CORPORATION","5","0","0","8","1","Sedgwick","48620","Wichita, KS","3/4/1974","3/4/1974","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","www.verusbank.com","37023","32956","442","3625","5014"
"58025","0","3322468","4136439","Verus Bank of Commerce","Fort Collins","CO","80525","12/31/2014","2/18/2015","SM","3700 S College Ave, Unit 102","VERUS ACQUISITION GROUP, INC.","1","0","0","4","0","Larimer","22660","Fort Collins, CO","6/27/2005","6/27/2005","2/12/2011","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","http://www.verusboc.com","28560","23382","1107","4071","11415"
"58662","0","3800621","0","Vibra Bank","Chula Vista","CA","91910","12/31/2014","2/18/2015","NM","530 Broadway","","1","0","0","4","0","San Diego","41740","San Diego-Carlsbad, CA","7/10/2008","7/10/2008","3/10/2014","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","www.vibrabank.com","19372","11214","0","8158","8579"
"12859","15596","616849","1133615","Victor State Bank","Victor","IA","52347","12/31/2014","2/18/2015","NM","201 Washington Street","DENTEL BANCORPORATION","1","0","0","2","1","Iowa","","","4/11/1928","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","victorstatebank.com","3898","3898","0","0","0"
"57277","17868","3153345","0","Victory Community Bank","Fort Mitchell","KY","41017","12/31/2014","2/18/2015","SA","2500 Chamber Ctr Drive, # 10","","3","0","0","5","1","Kenton","17140","Cincinnati, OH-KY-IN","12/9/2002","12/9/2002","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","www.victorycommunitybank.com","113578","91005","4760","17813","41917"
"34565","0","2631323","3165508","Victory State Bank","Staten Island","NY","10308","12/31/2014","2/18/2015","NM","4142 Hylan Boulevard","VSB BANCORP, INC.","5","0","0","5","0","Richmond","35620","New York-Newark-Jersey City, NY-NJ-PA","11/14/1997","11/14/1997","8/6/2010","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","www.victorystatebank.com","8648","6331","2317","0","4074"
"29772","4067","126375","0","Vidalia Federal Savings Bank","Vidalia","GA","30474","12/31/2014","2/18/2015","SA","300 Jackson Street","","2","0","0","7","0","Toombs","","","9/1/1936","10/2/1936","7/21/2011","Non-Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","HTTP://WWW.VIDFEDONLINE.COM","60344","60344","0","0","18330"
"58006","17993","878898","4191465","ViewPoint Bank, National Association","Plano","TX","75075","12/31/2014","2/18/2015","N","1309 W. 15th Street, #400","VIEWPOINT FINANCIAL GROUP, INC.","32","0","0","4","0","Collin","19100","Dallas-Fort Worth-Arlington, TX","1/1/2006","1/1/2006","12/31/2014","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.viewpointbank.com","530290","414008","81280","35002","163385"
"32082","7830","484776","0","Viking Savings Bank","Alexandria","MN","56308","12/31/2014","2/18/2015","SA","1311 Broadway","","1","0","0","4","1","Douglas","","","4/7/1981","4/7/1981","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","www.vikingsavings.com","45390","39720","3474","2196","11045"
