cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"8350","9869","735656","1399644","Plattsmouth State Bank","Plattsmouth","NE","68048","12/31/2014","2/18/2015","NM","446 Main Street","SCHNEIDER BANCORPORATION","3","0","0","2","0","Cass","36540","Omaha-Council Bluffs, NE-IA","6/6/1904","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","www.plattsmouthbank.com","47141","633","47774","0","47774","30173","30173","2035","9654","9533","121","543","6260","11681","","682","10094","","6825","0","205","432","6188","0","0","0","0","0","0","690","","0","0","1611","424","633",""
"58100","0","3400928","3811467","Plaza Bank","Irvine","CA","92612","12/31/2014","2/18/2015","NM","18200 Von Karman Avenue, # 5","CARPENTER BANK PARTNERS, INC.","2","0","1","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","12/30/2005","12/30/2005","6/6/2013","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","http://www.plazabank.com","476126","6119","482245","0","482245","340540","340540","3204","312967","281554","31413","286","24083","0","","0","110572","0","31133","0","0","30095","1038","0","0","0","0","0","0","0","0","1905","527","0","3204","6006",""
"58305","0","3447875","0","Plaza Bank","Seattle","WA","98101","12/31/2014","2/18/2015","NM","1420 - 5th Ave., Suite 3700","","1","0","0","4","0","King","42660","Seattle-Tacoma-Bellevue, WA","6/7/2006","6/7/2006","5/8/2013","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","WWW.PLAZABANKWA.COM","47797","3146","50943","0","50943","43964","43964","375","38708","21853","16855","1674","2194","1013","","0","6698","","281","0","255","7","19","0","0","0","0","0","0","0","","673","673","375","0","671",""
"12186","0","763556","1122516","Plaza Park State Bank","Waite Park","MN","56387","12/31/2014","2/18/2015","SM","131 6th Avenue S, Suite 100","PLAZA AGENCY, INC.","2","0","0","4","1","Stearns","41060","St. Cloud, MN","11/26/1910","1/1/1934","6/26/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","http://www.plazaparkbank.com","135021","1890","136911","0","136911","118155","118155","10100","51771","34708","17063","9428","46856","0","","188","12938","","4753","0","577","1721","2455","877","0","0","10","867","0","180","","534","49","3112","6988","1709",""
"23275","0","670467","3098576","Plumas Bank","Quincy","CA","95971","12/31/2014","2/18/2015","NM","336 West Main Street","PLUMAS BANCORP","12","0","0","4","0","Plumas","","","12/13/1980","12/13/1980","5/10/2012","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","http://www.plumasbank.com","366787","5451","372238","0","372238","274749","274749","24572","158052","86601","71451","5114","68716","18295","","17282","31634","0","48185","0","439","45503","2243","388","0","233","155","0","0","0","0","2017","484","1528","23044","5114",""
"57083","0","3049729","0","Plus International Bank","Miami","FL","33131","12/31/2014","2/18/2015","NM","1000 Brickell Ave, # 1100","","1","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","9/14/2001","9/14/2001","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","www.plusintbank.com","43290","282","43572","75","43647","29292","29292","5567","10417","379","10038","4594","8714","0","","0","14345","13704","0","0","0","0","0","10","0","0","10","0","0","0","0","0","0","0","5567","292",""
"28299","13824","2817985","0","PNA Bank","Chicago","IL","60632","12/31/2014","2/18/2015","SA","4800 South Pulaski Road","","2","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1891","12/12/1938","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","www.pnabank.net","76239","2793","79032","0","79032","79026","79026","0","8901","8901","0","35158","34967","0","","0","0","","0","0","0","0","0","6","0","0","6","0","0","0","","7098","802","0","0","885",""
"6384","0","817824","1069778","PNC Bank, National Association","Wilmington","DE","19899","12/31/2014","2/18/2015","N","222 Delaware Avenue","PNC FINANCIAL SERVICES GROUP, INC., THE","2847","2","1","4","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1804","1/1/1934","9/4/2012","Stock","0","1","OCC","DIF","New York","WASHINGTON","Claymont","Philadelphia","Northeastern","Northeast","www.pnc.com","203814771","3330968","207145739","1447","207147186","83974441","83962712","8349718","21891685","7870150","14021535","3241582","50303681","176046","11729","129852","65413719","2332817","26454923","4085450","823322","11423421","10122730","31174251","196","13146452","10007679","7873943","145981","7212938","11729","1173034","347141","368097","7981621","3402998","2914319"
"234","0","402846","1133615","Pocahontas State Bank","Pocahontas","IA","50574","12/31/2014","2/18/2015","NM","223 North Main Street","DENTEL BANCORPORATION","3","0","0","2","1","Pocahontas","","","7/1/1926","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","www.pocastbk.net","38482","211","38693","0","38693","15565","15565","0","1433","0","1433","0","3633","10499","","17772","4946","","383","0","12","229","142","27","0","0","27","0","0","0","","0","0","0","0","211",""
"3389","10531","844567","3353837","Pointbank","Pilot Point","TX","76258","12/31/2014","2/18/2015","SM","200 South Highway 377","PILOT POINT BANCORP, INC. ESOP","9","0","0","4","1","Denton","19100","Dallas-Fort Worth-Arlington, TX","7/13/1892","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","WWW.POINTBANK.COM","196620","3922","200542","120","200662","171070","171070","21915","108627","74192","34435","12168","23559","4801","","0","21151","0","5745","0","0","5745","0","2696","0","2329","367","0","0","0","0","0","0","6236","15679","2836",""
"25127","13933","654252","1051081","Points West Community Bank","Sidney","NE","69162","12/31/2014","2/18/2015","NM","809 Illinois Street","FIRST NEBRASKA BANCS, INC.","10","0","1","2","1","Cheyenne","","","9/15/1980","5/7/1984","12/2/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","www.pointswbank.com","177110","3399","180509","0","180509","107969","107969","3307","28522","14929","13593","1580","26345","48215","","41633","12082","0","9236","0","103","3403","5730","9589","0","6874","2715","0","0","0","0","698","698","1052","2255","2403",""
"3031","15775","444556","1051081","Points West Community Bank","Julesburg","CO","80737","12/31/2014","2/18/2015","NM","100 East Third Street","FIRST NEBRASKA BANCS, INC.","7","0","0","2","1","Sedgwick","","","1/1/1906","1/1/1934","7/8/2011","Stock","0","0","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","www.pwcbank.com","130787","2444","133231","232","133463","85837","85837","10623","29533","16642","12891","180","22110","23391","","30194","15187","","1909","0","129","868","912","336","0","180","156","0","0","0","","1476","1476","7994","2629","1737",""
"13600","0","292467","1105359","POINTWEST BANK","West","TX","76691","12/31/2014","2/18/2015","NM","200 West Oak Street","WEST BANCSHARES, INC.","4","0","0","7","1","Mclennan","47380","Waco, TX","1/1/1893","1/9/1934","6/22/2007","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","http://www.pointwestbank.com","26846","280","27126","0","27126","16738","16738","442","2254","1511","743","534","13209","299","","1008","766","","8560","0","0","4483","4077","54","0","18","36","0","0","0","","332","291","442","0","280",""
"29282","3218","229874","0","Polonia Bank","Huntingdon Valle","PA","19006","12/31/2014","2/18/2015","SA","3993 Huntingdon Pike","","5","0","0","5","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1923","1/11/1968","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","www.poloniabank.com","216357","1416","217773","3427","221200","218330","218330","0","11694","3977","7717","2964","203672","0","","0","329","","2541","0","0","0","2541","0","0","0","0","0","0","329","","1503","240","0","0","1416",""
"31189","6509","897170","0","Ponce De Leon Federal Bank","Bronx","NY","10462","12/31/2014","2/18/2015","SA","2244 Westchester Avenue","","14","0","1","4","0","Bronx","35620","New York-Newark-Jersey City, NY-NJ-PA","3/31/1960","3/31/1960","1/2/2012","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","www.poncedeleonbank.com","545996","9449","555445","0","555445","540616","540616","19330","111842","25091","86751","111046","298398","0","","0","14151","0","590","0","0","0","590","88","0","0","88","0","0","0","0","18737","4560","9120","10210","6271",""
"4526","11419","953843","3201086","Pony Express Bank","Braymer","MO","64624","12/31/2014","2/18/2015","NM","213 Main St","PAGE BANCSHARES, INC.","2","0","0","4","1","Caldwell","28140","Kansas City, MO-KS","10/2/1890","1/1/1934","6/1/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","http://www.ponyexpressbank.com","115520","1270","116790","163","116953","78464","78464","12784","26413","11354","15059","3684","31169","4414","","9924","26107","","2290","0","0","1005","1285","168","0","0","14","154","0","0","","2602","2602","5840","6944","1270",""
"22185","12015","646958","1058576","Pony Express Community Bank","Saint Joseph","MO","64506","12/31/2014","2/18/2015","NM","3702 Faraon Street","PONY EXPRESS BANCORP, INC.","5","0","1","2","0","Buchanan","41140","St. Joseph, MO-KS","12/23/1975","12/23/1975","6/1/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","www.ponyexpr.com","43143","583","43726","0","43726","27805","27805","307","6999","3770","3229","769","12088","7642","","6693","4127","","3460","247","13","2707","493","1641","0","0","1641","0","0","0","","0","0","307","0","583",""
"14085","14442","747846","1209396","Port Byron State Bank","Port Byron","IL","61275","12/31/2014","2/18/2015","SM","124 North Main Street","FIRST PORT BYRON BANCORP, INC.","3","0","0","4","0","Rock Island","19340","Davenport-Moline-Rock Island, IA-IL","9/1/1863","3/22/1934","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","http://www.pbsb1863.com","42876","1039","43915","0","43915","36599","36599","2861","15601","6931","8670","4357","9147","4633","","2008","3444","","1717","0","0","305","1412","147","0","0","147","0","0","178","","899","823","159","2702","584",""
"27385","11726","1225798","0","Port Richmond Savings","Philadelphia","PA","19134","12/31/2014","2/18/2015","SB","2522 East Allegheny Avenue","","1","0","0","5","0","Philadelphia","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1919","11/21/1988","3/31/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","http://www.prsbank.com","62952","950","63902","225","64127","64127","64127","0","13023","7468","5555","440","50664","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","587","99","0","0","520",""
"34760","0","2668598","2668589","Portage Community Bank","Ravenna","OH","44266","12/31/2014","2/18/2015","SM","1311 East Main Street","PORTAGE BANCSHARES, INC.","2","0","0","4","0","Portage","10420","Akron, OH","7/1/1998","7/1/1998","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","pcbbank.com","210282","3071","213353","0","213353","188997","188997","8739","71373","38719","32654","6270","99714","2901","","19","18608","","2581","685","395","221","1280","3148","0","2115","1033","0","0","0","","2642","2142","3247","5492","2552",""
"10012","11965","12647","1141133","Portage County Bank","Almond","WI","54909","12/31/2014","2/18/2015","NM","1155 County Road D","PORTAGE COUNTY BANCSHARES, INC.","5","0","0","4","1","Portage","","","1/1/1901","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","http://www.PORTAGECOUNTYBANK.COM","61814","996","62810","0","62810","45849","45849","3836","15898","1393","14505","0","19137","6978","","5872","7005","","725","0","29","175","521","3359","0","3341","18","0","0","0","","0","0","2958","878","814",""
"57729","0","3274772","3802250","Post Oak Bank, N.A.","Houston","TX","77027","12/31/2014","2/18/2015","N","2000 W Loop South, # 100","POST OAK BANCSHARES, INC.","8","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","7/30/2004","7/30/2004","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","www.postoakbank.com","710993","9256","720249","0","720249","566284","566284","105094","270921","119337","151584","14432","165097","10740","","0","139144","0","8000","0","3636","1236","3128","6821","0","0","6821","0","0","11289","465","1189","1189","41907","63187","8786",""
"18302","0","856869","0","Powell State Bank","Powell","TX","75153","12/31/2014","2/18/2015","NM","100 Car St","","1","0","0","8","0","Navarro","","","1/1/1910","9/29/1960","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","","13727","196","13923","0","13923","4186","4186","384","859","859","0","0","2027","916","","1812","2874","","4827","0","3382","1445","0","224","0","211","13","0","0","0","","46","38","0","384","196",""
"6863","14630","31826","1249271","Powell Valley National Bank","Jonesville","VA","24263","12/31/2014","2/18/2015","N","33785 Main Street","POWELL VALLEY BANKSHARES, INC.","5","0","0","8","0","Lee","","","1/1/1888","1/1/1934","6/2/2010","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","www.powellvalleybank.com","147945","2911","150856","0","150856","121053","121053","8687","39565","22951","16614","2115","67352","3334","","1043","8524","","12586","0","59","4512","8015","7650","0","5948","1702","0","0","0","","0","0","1718","6969","2082",""
"4775","0","48057","1980592","Prairie Bank of Kansas","Stafford","KS","67578","12/31/2014","2/18/2015","NM","200 South Main Street","FARMERS NATIONAL BANCSHARES, INC.","4","0","0","2","0","Stafford","","","1/1/1886","1/1/1934","6/27/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","www.prairiebankks.com","59793","653","60446","0","60446","25980","25980","3390","6933","4466","2467","912","6890","7855","","22385","9727","","2160","0","0","1281","879","194","0","0","194","0","0","0","","116","116","261","3129","653",""
"34526","0","2598396","2598378","Prairie Community Bank","Marengo","IL","60152","12/31/2014","2/18/2015","NM","800 West Grant Highway","MARENGO BANCSHARES, INC.","2","0","0","4","0","Mchenry","16980","Chicago-Naperville-Elgin, IL-IN-WI","4/2/1998","4/2/1998","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","http://www.prairiecommunitybank.com","72151","3509","75660","0","75660","63717","63717","6880","21825","15443","6382","2341","32450","221","","3","9784","","1974","0","968","218","788","182","0","128","54","0","0","0","","4908","2227","1261","5619","909",""
"57453","0","3097243","0","Prairie Mountain Bank","Great Falls","MT","59405","12/31/2014","2/18/2015","NM","1019 7th Street South","","2","0","0","4","0","Cascade","24500","Great Falls, MT","11/1/2002","11/1/2002","3/31/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","www.prairiemountainbank.com","54628","1366","55994","0","55994","42199","42199","8430","21666","16769","4897","4153","6755","1195","","66","10799","","2922","354","392","532","1644","8","0","0","8","0","0","238","","248","248","4381","4049","748",""
"3741","0","408147","2339898","Prairie National Bank","Stewardson","IL","62463","12/31/2014","2/18/2015","N","110 East Main Street","PRAIRIE FINANCIAL BANCORP, INC.","2","0","0","4","1","Shelby","","","8/4/1928","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","http://www.prairienational.com","30636","313","30949","1","30950","21081","21081","315","8125","6332","1793","0","8152","4489","","2109","5804","","1664","0","0","1201","463","292","0","289","3","0","0","55","","460","389","315","0","313",""
