cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,webaddr,ntlnlsr,ntrer,ntrecosr,ntrenrsr,ntremulr,ntreresr,ntrelocr,ntreothr,idntcir,idntconr,idntcrdr,idntcoor,idntothr,ntcomrer
"27219","0","1187551","1248005","The Bankers' Bank of Kentucky, Inc.","Frankfort","KY","40602","12/31/2014","2/18/2015","SM","107 Progress Drive (40601)","INDEPENDENT COMMUNITY BANCORP, INC.","1","0","0","7","0","Franklin","","","4/12/1988","4/12/1988","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Lexington","St. louis","Central","Southeast","http://www.bbky.com","1.43658896316586E-02","0","0","0","","0","","0","0","","","","4.79953924423255E-02",""
"12788","12050","24949","1209248","The Baraboo National Bank","Baraboo","WI","53913","12/31/2014","2/18/2015","N","101 Third Avenue","BARABOO BANCORPORATION, INC., THE","11","0","0","4","0","Sauk","","","7/1/1857","1/1/1934","5/16/2012","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","http://www.baraboonational.com","0.931978952404277","0.862638585438082","6.94692433541229","0.466109078236627","0","9.22102573790696E-02","0.419163153093178","1.92560560296213E-02","1.73593207521227","0.396533999118813","0.272034820457018","0.399987924892833","0",""
"8035","0","308340","1249329","The Bath State Bank","Bath","IN","47010","12/31/2014","2/18/2015","NM","3095 Bath Road","BATH STATE BANCORP","2","0","0","2","1","Franklin","","","10/23/1923","1/1/1934","6/2/2010","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","http://www.bathstatebank.com","9.70470522928337E-03","2.81180056460955E-03","0","-0.966400719181931","0","0.32607084630206","0","0.330417151653963","-3.42196215309859E-02","0.608945969884854","","0.608945969884854","-4.0911508407315E-03",""
"12432","0","1000856","2366652","The Baxter State Bank","Baxter Springs","KS","66713","12/31/2014","2/18/2015","NM","1401 Military Avenue","BAXTER BANCSHARES, INC.","1","0","0","4","1","Cherokee","","","1/1/1905","1/1/1934","1/15/2011","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","http://www.baxterstatebank.com","-6.04785059389893E-03","0","0","0","0","0","","0","-8.80436696601514E-02","3.39236040436936E-02","","3.39236040436936E-02","0",""
"17410","17903","1008151","1056648","The Bendena State Bank","Bendena","KS","66008","12/31/2014","2/18/2015","NM","933 Friendship Road","BENDENA BANCSHARES, INC.","2","0","0","2","1","Doniphan","41140","St. Joseph, MO-KS","1/1/1904","3/17/1955","8/1/2011","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","www.bendenastatebank.com","5.93542260208927E-02","7.65370275205283E-02","0","0","0","0.190512478567346","","0.190512478567346","0","0.404858299595142","","0.404858299595142","0",""
"16402","13539","1016259","1051906","The Bennington State Bank","Salina","KS","67401","12/31/2014","2/18/2015","NM","2130 South Ohio Street","BERCO, INC.","7","0","0","2","1","Saline","","","1/1/1884","4/4/1946","4/25/2012","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","www.bsbks.com","0.130284601282978","0.142804606045554","0.350622354679556","0.461464549408314","0","7.97949882609296E-02","0","8.07879936612497E-02","4.82250572183787E-02","0.921889404521946","","0.921889404521946","3.73972653968857E-02",""
"14316","0","208347","2983246","The Benton State Bank","Benton","WI","53803","12/31/2014","2/18/2015","NM","42 West Main Street","BSB COMMUNITY BANCORPORATION, INC.","3","0","0","2","1","Lafayette","","","12/5/1894","5/5/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","","0.183320857330543","0.16050031823339","0","0","0","0.306936771025169","0","0.321368809494786","0","0.602361256124006","0","0.607115392398915","0.13022105023277",""
"27503","14486","1396764","2728157","The Berkshire Bank","New York","NY","10016","12/31/2014","2/18/2015","NM","4 East 39th Street","BERKSHIRE BANCORP INC.","12","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","5/8/1989","5/8/1989","5/16/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","http://www.berkbank.com","0","0","0","0","0","0","0","0","0","0","","0","0",""
"1847","12387","443148","1210217","The Bippus State Bank","Huntington","IN","46750","12/31/2014","2/18/2015","NM","150 Hauenstein Road","BIPPUS STATE CORPORATION","4","0","0","2","1","Huntington","","","6/23/1911","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","http://www.bippusbank.com","-1.76443862179699E-02","0","0","0","0","0","0","0","-0.105347435843412","0.122567044173163","","0.122567044173163","-7.3634449140686E-03",""
"3105","12801","219259","3174005","The Blanco National Bank","Blanco","TX","78606","12/31/2014","2/18/2015","N","416 4th Street","BLANCO NATIONAL HOLDINGS, INC.","4","0","0","4","1","Blanco","","","3/6/1906","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","www.blancobank.com","6.93371994074821E-02","1.22491676690569E-03","0","0","0","3.48313119561961E-03","","3.48313119561961E-03","-1.90063481202722E-02","0.738182489256808","0","0.773929627684569","0.963762528912876",""
"8672","15735","755421","0","The Blue Grass Valley Bank","Blue Grass","VA","24413","12/31/2014","2/18/2015","NM","2583 Blue Grass Valley Road","","2","0","0","2","0","Highland","","","12/2/1915","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","http://www.bluegrassvalleybank.com","9.87234042553191E-02","0.160439247005134","0","0","","0.255867176505707","","0.255867176505707","-0.18784281313397","-9.86777185711466E-02","","-9.86777185711466E-02","0",""
"4536","10511","299046","1094314","The Boone County National Bank of Columbia","Columbia","MO","65201","12/31/2014","2/18/2015","N","720 East Broadway Street","CENTRAL BANCOMPANY, INC","17","0","0","4","0","Boone","17860","Columbia, MO","1/1/1857","1/1/1934","3/23/2013","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","www.boonebank.com","-0.19076852496148","-0.366333873085763","-1.92958531858861","-0.155630981485485","0","8.1583526654298E-03","0","9.57959118812852E-03","6.71319320570046E-02","0.932997534478774","1.631771276229","0.851225199493299","0.159480912413083","0"
"3799","0","720746","2456919","The Bradford National Bank of Greenville","Greenville","IL","62246","12/31/2014","2/18/2015","N","100 East College Avenue","BRADFORD BANCORP, INC.","4","0","0","2","1","Bond","41180","St. Louis, MO-IL","1/1/1867","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","www.bradfordbank.com","3.08341066331505E-02","4.63935574229692E-02","0","0","0","0.108701002510378","0","0.116611148025751","-2.74363476733977E-02","-0.260733530332001","0","-0.29066012143134","0",""
"3109","0","101952","1106990","The Brady National Bank","Brady","TX","76825","12/31/2014","2/18/2015","N","101-109 S. Blackburn Street","TEXAS COUNTRY BANCSHARES, INC.","1","0","0","8","1","Mcculloch","","","7/10/1905","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","http://www.bradynationalbank.com","-2.32820197617784E-02","-3.57449242207607E-02","0","0","","-9.23815975857609E-02","0","-9.31908548707754E-02","0","5.10673067102441E-02","","5.10673067102441E-02","0",""
"26570","12722","175672","3441613","The Braintree Co-operative Bank","Braintree","MA","2184","12/31/2014","2/18/2015","SB","1010 Washington Street","BRAINTREE BANCORP MHC","3","0","0","5","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1889","3/3/1986","2/15/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","www.braintreecooperative.com","0.108186080057699","0.110389744792709","1.9439793398984","-4.46592056020508E-03","0","2.10588383944742E-02","0.941324129275181","0","0","0.33921302578019","","0.33921302578019","","0"
"878","0","701736","3244113","The Brand Banking Company","Lawrenceville","GA","30046","12/31/2014","2/18/2015","SM","106 East Crogan Street","BRAND GROUP HOLDINGS, INC.","7","0","0","4","0","Gwinnett","12060","Atlanta-Sandy Springs-Roswell, GA","1/1/1905","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","http://www.thebrandbank.com","0.424295902427293","0.25190462435949","0.4675342772696","0.391679804803717","0","-2.27385003927842E-02","0.231291844402384","-7.71549490739515E-02","0.784649064753545","0.511286279413569","","0.511286279413569","1.57914584708212",""
"28837","2460","580874","0","The Brattleboro Savings and Loan Association","Brattleboro","VT","5301","12/31/2014","2/18/2015","SB","221 Main Street","","3","0","1","4","0","Windham","","","1/1/1912","3/9/1962","7/30/2009","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","www.rightreasons.com","0.313905775741212","0.332392666536735","0.9923618211343","0.651426280698793","0","0.21591854522404","0.444255340449762","0.172977399973171","0","0.154440154440154","","0.154440154440154","0",""
"3113","12346","227357","1108789","The Brenham National Bank","Brenham","TX","77833","12/31/2014","2/18/2015","N","2211 South Day Street","BRENHAM BANCSHARES, INC.","3","0","0","4","1","Washington","","","4/22/1933","1/1/1934","12/4/2008","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","http://www.bnbank.com","-0.141822307558038","-3.09791902452726E-03","0","0","0","-1.58699930172031E-02","","-1.58699930172031E-02","-0.969272933888901","0.233372228704784","","0.233372228704784","0",""
"6976","9545","23504","1416523","The Bridgehampton National Bank","Bridgehampton","NY","11932","12/31/2014","2/18/2015","N","2200 Montauk Highway","BRIDGE BANCORP, INC.","27","0","0","4","0","Suffolk","35620","New York-Newark-Jersey City, NY-NJ-PA","2/19/1909","1/1/1934","2/15/2014","Stock","0","1","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","http://www.bridgenb.com","0.047540848462534","5.25802366047927E-02","0","8.60795703863871E-02","0","2.11272281680279E-02","-0.068041700687517","6.70782834057474E-02","2.83834438456453E-02","-1.04907576425169E-02","","-1.04907576425169E-02","0","0.411009758167162"
"28663","2076","559179","0","The Brookville Building and Savings Association","Brookville","OH","45309","12/31/2014","2/18/2015","SA","510 Arlington Road","","2","0","0","5","0","Montgomery","19380","Dayton, OH","1/1/1903","6/10/1940","1/4/2012","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","www.brookvillesavings.com","-3.62342471610467E-03","-3.76866430999525E-03","0","0","0","0","0","0","0","0","","0","0",""
"11866","8887","765019","1140994","The Bryn Mawr Trust Company","Bryn Mawr","PA","19010","12/31/2014","2/18/2015","SM","801 Lancaster Avenue","BRYN MAWR BANK CORPORATION","27","0","1","4","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","3/25/1889","1/1/1934","12/31/2014","Stock","0","1","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","http://www.bmtc.com","0.112810058102469","0.105428630324736","0","2.27815109717669E-02","0","0.211922225339402","0.313354990923691","0.167542679895519","-2.46866609258079E-02","0.744523679342958","","0.744523679342958","0.452818192571564",""
"11916","0","53051","0","The Buckholts State Bank","Buckholts","TX","76518","12/31/2014","2/18/2015","NM","100 North Fourth Street","","3","0","0","5","1","Milam","","","1/1/1907","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","www.buckholtsbank.com","8.6244070720138E-03","0","0","0","","0","","0","0","5.69508514152287E-02","","5.69508514152287E-02","0",""
"34993","0","2747242","2747251","The Business Bank","Appleton","WI","54912","12/31/2014","2/18/2015","NM","5643 Waterford Lane","FOX RIVER VALLEY BANCORP, INC.","3","0","0","4","0","Outagamie","11540","Appleton, WI","3/1/1999","3/1/1999","1/5/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","http://www.thebizbank.biz","0.799488722027148","0.980815223832519","0","1.36554510741371","0","0","","0","1.61536535525923E-02","0","","0","1.75033256318701E-02",""
"57358","0","3076220","3189728","The Business Bank of Saint Louis","Clayton","MO","63105","12/31/2014","2/18/2015","NM","8000 Maryland Avenue","BUSINESS BANCSHARES, INC.","1","0","0","4","0","Saint Louis","41180","St. Louis, MO-IL","5/16/2002","5/16/2002","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","http://www.bbstl.com","-9.02262151666659E-02","-5.96464696024274E-02","-0.596053122935358","0.123795044515061","0.214618395679443","-0.571205661901976","-7.4433560603805E-03","-0.826808855291577","-0.185901761247057","0","0","0","0",""
"12223","0","719656","1097098","The Callaway Bank","Fulton","MO","65251","12/31/2014","2/18/2015","SM","5 East Fifth Street","CALLAWAY SECURITY BANKS, INC.","8","0","0","4","0","Callaway","27620","Jefferson City, MO","1/1/1857","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","www.callawaybank.com","0.665412803672009","0.78596225649702","0","2.7235793704975","0","3.72397869884184E-02","0.897585495018401","-2.14193698421392E-02","-0.140214352691677","3.01243706158282","","3.01243706158282","-0.284643484036245",""
"4255","9393","593007","1130249","The Camden National Bank","Camden","ME","4843","12/31/2014","2/18/2015","N","2 Elm Street","CAMDEN NATIONAL CORPORATION","45","0","0","4","0","Knox","","","1/1/1875","1/1/1934","10/26/2012","Stock","0","1","OCC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","www.camdennational.com","0.160668131696416","0.120319617300267","2.30281613478592E-02","5.68095532132857E-02","0","0.168554368796501","0.365867610295492","0.118594294797023","0.381877731180726","0.283868756226367","","0.283868756226367","1.71833210925266","0"
"16757","10677","398248","1203901","The Campbell & Fetter Bank","Kendallville","IN","46755","12/31/2014","2/18/2015","NM","126 S. Orchard Street","C&F BANC SHARES CORP.","9","0","0","8","0","Noble","","","1/1/1863","1/3/1949","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","www.campbellfetterbank.com","-2.90751767770748E-03","2.88872626429919E-03","0","0","0","3.21190890169846E-03","6.51805501238431E-02","0","0","-4.22996507257412E-02","","-4.22996507257412E-02","0",""
"6985","9221","161602","1133503","The Canandaigua National Bank and Trust Company","Canandaigua","NY","14424","12/31/2014","2/18/2015","N","72 South Main Street","CANANDAIGUA NATIONAL CORPORATION","25","0","0","4","0","Ontario","40380","Rochester, NY","12/1/1887","1/1/1934","12/12/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","www.cnbank.com","0.205793412015115","0.158204812880814","0.370057645599441","0.219729086961017","0","0.105020181197706","8.10211910925303E-03","0.131377307916461","0.26972896352208","0.299195362181917","","0.299722578679154","0","0"
"23287","14063","664206","4369808","The Cape Cod Five Cents Savings Bank","Harwich Port","MA","2646","12/31/2014","2/18/2015","SB","532 Main St.","CAPE COD FIVE MUTUAL COMPANY","19","0","0","5","0","Barnstable","12700","Barnstable Town, MA","3/16/1855","1/2/1981","5/15/2012","Stock","0","1","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","www.capecodfive.com","3.96970841604338E-02","1.25950423905973E-02","0","0","","1.67836035827845E-02","2.83136930682417E-02","1.55807775443041E-02","0.425025501530092","6.34819869861927E-02","","6.34819869861927E-02","0",""
"34562","0","2594240","2777016","The Capital Bank","Little Rock","AR","72211","12/31/2014","2/18/2015","SM","12224 Chenal Parkway","CAPITAL BANCSHARES, INC","1","0","0","7","0","Pulaski","30780","Little Rock-North Little Rock-Conway, AR","9/8/1997","9/8/1997","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","","3.44762425519254","-0.141932553650505","-0.846532977162422","0","0","0","0","0","13.707056286261","-1.95227765726681","","-1.95227765726681","0","0"
"9998","12053","18836","1131750","The Capon Valley Bank","Wardensville","WV","26851","12/31/2014","2/18/2015","SM","2 W. Main Street","HIGHLANDS BANKSHARES, INC.","5","0","1","6","0","Hardy","","","7/1/1918","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","http://www.caponvalleybank.com","0.418017172109316","0.406424584073868","3.98406374501992","0.123573531624079","0","0.165404985274139","0","0.19091468523173","1.75067714870846","0.333561266865692","","0.333561266865692","0",""
